Fuente;Mensaje;Etiqueta;Descripcion
COMENTARIO_FB;Tu tienes algo que nadie mas tiene y eso es mi corazón.;0;BAJO_RIESGO
TWEET;Tu y yo bebé siempre juntos <3;0;BAJO_RIESGO
COMENTARIO_FB;Tú y yo siempre bebé;0;BAJO_RIESGO
TWEET;Uffff ?????? te amo mi amor y quiero llenarte de besos a ti ??;0;BAJO_RIESGO
COMENTARIO_FB;Un momento mágico contigo hasta qe la vida aguante Braulio Cando ????;0;BAJO_RIESGO
COMENTARIO_FB;Un te amo no significaba nada hasta el día en que te conocí.;0;BAJO_RIESGO
COMENTARIO_FB;Un te quiero solo tiene sentido si es para ti.;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;Vale pero ten cuidado que han salido recontra tarde. Háblame cuando llegues adiós amor;0;BAJO_RIESGO
TWEET;Vamos a comer pollito a la brasa??? :D con los chicos vamos en mancha! ;0;BAJO_RIESGO
COMENTARIO_FB;Vamos cuentame qué pasó? Seguro que lo podemos arreglar! Venga juntos podemos con todo! :);0;BAJO_RIESGO
CONVERSACION_PUBLICADA;ven a Pisco te extraño bebé :( a pee amor no me dejes solin solito xD;0;BAJO_RIESGO
TWEET;Venga será divertido!! Vamos? Van a ir todos! Ya pues llevamos a tu hermano XD;0;BAJO_RIESGO
TWEET;Venia a decirte que te amo reyna eres hermosa Gracias por estar siempre a mi lado a pesar de todo!!! :D;0;BAJO_RIESGO
TWEET;verte feliz es lo que mas vale para mi te quiero muchisimo no lo dudes nunca;0;BAJO_RIESGO
TWEET;Voy en camino pechocha no te preocupes te aviso cuando me suba al metropolitano. Solo pienso en ti :( ME estoy apurando todo lo que pueda;0;BAJO_RIESGO
TWEET;Wow mi amor es cierto el tiempo a tu lado se ha pasado tan rápido como lo haces? ;0;BAJO_RIESGO
CHAT;wow serio te dijo eso?? No me lo creo no que era tu amiga?? Jajaja lo bueno es que lo tomaste bien xD sino le dabas con tu fuaa!!;0;BAJO_RIESGO
TWEET;y al final cómo te fue en la universidad mi amor?;0;BAJO_RIESGO
TWEET;y amor? cómo te fue hoy en el trabajo???;0;BAJO_RIESGO
TWEET;Y caí sin que me lo pidieras me perdí junto a ti el mundo se detiene porque tu me haces feliz y así comienza nuestra historia por fin.;0;BAJO_RIESGO
CHAT;y cómo te fue con tu amiga? Pudieron hablar ? Ya se amistaron? Cuenta pee me dejaste con la intriga xD;0;BAJO_RIESGO
TWEET;Y conozco tu perseverancia tu esfuerzo amor y dedicación a todo lo que haces dando lo mejor de ti en cada proyecto;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;y cuando vienes para  imaginarnos un futuro? :3 nuestros dos pequeñitos y tu  mi amada esposa;0;BAJO_RIESGO
COMENTARIO_FB;Y el amor de mi vida tiene tu nombre y apellido.;0;BAJO_RIESGO
COMENTARIO_FB;Y en mi corazón siempre vivirás tú te amo.;0;BAJO_RIESGO
COMENTARIO_FB;Y nunca me cansare de decirte cuanto te amo.;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;y pienso en ti hasta en la ducha umm jajaja te amo muchisimo;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;y que me cuentas? Aquí aburrido aunque ya la cosa mejoró ahora que llegaste :3;0;BAJO_RIESGO
TWEET;Y siempre estaré aquí mi amor gracias por tu compañía por tus besos y tus sonrisas gracias por estar a mi lado;0;BAJO_RIESGO
TWEET;Y sin duda alguna pase lo mejores días a tu lado me haces muy feliz te amooooo mi niña hermosa???;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;y un dia sin querer te encontré y me di cuenta que era el tipo más afortunado del mundo ????;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;Ya no quiero a nadie más que no seas tu es imposible que fuera otra solo tu mi amor ?;0;BAJO_RIESGO
TWEET;YA TE QUIERO VER MI AMOR ???????? https://t.co/K5WXUJJeSO;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;ya ya olvidemos todo y sigamos adelante seamos mas fuertes que nunca! Te amo y haré lo que haga falta para que estemos bien;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;ya ya te prometo que este sí no lo borraré. Me aceptas sí?;0;BAJO_RIESGO
COMENTARIO_FB;Yo estoy aquí no estás sola dimelo que pasó? JAJAJA ERES UN CAGUE DE RISA AMOR ?;0;BAJO_RIESGO
COMENTARIO_FB;yo estoy aquí no te preocupes dime que pacho? ?;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;Yo me alegro de tener a alguien tan especial generosa y atenta y sobre todo hermosa que me quiera ???????????????;0;BAJO_RIESGO
TWEET;Yo me estaría toda la vida siempre a tu lado Por que mi vida yo estoy de ti enamorado....;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;Yo nunca te olvidé cada día que estaba allá pensaba en ti. Cada día no podría olvidarte si te quiero tanto;0;BAJO_RIESGO
CHAT;yo sé que no es facil mi amor pero es tu objetivo tienes que terminar tu carrera y serás la abogada más genial que el mundo haya visto! Yo creo en ti :3 y tu familia tambie somos tus fans tu puedes :D;0;BAJO_RIESGO
TWEET;yo sí confío en ti no tienes nada que temer no te preocupes :D te quiero amor ?;0;BAJO_RIESGO
COMENTARIO_FB;Yo solo quiero tener un mundo contigo y si me aceptes te juro que nunca te arrepentirás;0;BAJO_RIESGO
TWEET;Yo solo se que estoy super enamorado de ti mi amada princesa??;0;BAJO_RIESGO
TWEET;Yo te quiero más mi amor ?? Aquí estaré para cualquier cosa ???;0;BAJO_RIESGO
TWEET;Yo te quiero más! No yo más! Jajaja estas peleas oye no pensé decirle esto a nadie nunca Jajaja ?;0;BAJO_RIESGO
TWEET; amor más que yo no te va a querer nadie. Si te alejas de mi no encontrarás a nadie como yo! Nunca tendrás el amor que te juré pudimos haber sido tan felices pero eres una egoísta!!!!;1;CHANTAJE_EMOCIONAL
TWEET; Con ese carácter nadie te va a querer y vas a estar sola como antes!! NADIE!;1;CHANTAJE_EMOCIONAL
TWEET; El amor lo cree todo no? Creeme tu a mi. La Voy a dejar a ella y estaré contigo siempre. Pero por favor confia en mi y todo será diferente! Te lo juro!!!;1;CHANTAJE_EMOCIONAL
TWEET; NADIE TE VA A QUERER COMO YO te friegas! Te quedaste sin un hombre que te amaba de verdad! Pero ya nunca nadie te va a querer!!!!;1;CHANTAJE_EMOCIONAL
TWEET; nadie te va a querer como yo!!! no importa con quien quieras reemplazarme soy indispensable;1;CHANTAJE_EMOCIONAL
TWEET; nadie te va a querer como yo!!! Nunca encontrarás a nadie que ame tanto! Te lo di todo y ahora tu me dejas ta bien quédate sola!!!;1;CHANTAJE_EMOCIONAL
TWEET; Nadie te va a querer... Vas a morirte sola por dejarme! ;1;CHANTAJE_EMOCIONAL
TWEET; si me amaras borrarias a ese pata de tu face. Pero se nota que no te importo lo suficiente;1;CHANTAJE_EMOCIONAL
TWEET; Si me amaras no me mentirias tu me estás mintiendo!!;1;CHANTAJE_EMOCIONAL
TWEET; Si me dejas voy a llorar durante días no podré recuperarme ven a secar mis lágrimas!;1;CHANTAJE_EMOCIONAL
TWEET; Si te sigues portando así te vas a quedar sola nadie va a querer estar contigo” ;1;CHANTAJE_EMOCIONAL
TWEET; Te juro que voy a cambiar pero si te vas no voy a poder solo te necesito para ser mejor. ?;1;CHANTAJE_EMOCIONAL
TWEET; Te juro que voy a cambiar ? solo dame otra oportunidad te juro que sere otro hombre! No me reconocerás!;1;CHANTAJE_EMOCIONAL
TWEET; Te juro que voy a cambiar y que no volverá a pasar solo fue una noche! Y estaba borracho! No la amo! Es a ti a quien necesito solo cree en mi!;1;CHANTAJE_EMOCIONAL
TWEET; Te juro que voy a cambiar!!! Pero dame una oportunidad! Si me amaras me darías otra oportunidad si me amaras me perdonarías!;1;CHANTAJE_EMOCIONAL
TWEET; Te juro que voy a cambiar. Vuelve o me mato eso quieres? Nunca me amaste!!!!;1;CHANTAJE_EMOCIONAL
TWEET; Te juro que voy a cambiar. Vulve porque sin ti mi vida no tiene sentido si no vuelves ya no queda nada para mí me mato;1;CHANTAJE_EMOCIONAL
TWEET; Te vas a quedar sola cuando te deje por alguien a quien si le importe!;1;CHANTAJE_EMOCIONAL
TWEET; Te vas a quedar sola!! Yo ya no te quiero y nadie mas te va a querer!;1;CHANTAJE_EMOCIONAL
BLOG; TU NO ME QUIERES SINO NO ME TRATARIAS ASI NO ME PROVOQUES que luego peleamos y yo soy el malo no?;1;CHANTAJE_EMOCIONAL
TWEET; Yo te juro que voy a cambiar romi te necesito ?  no me dejes por favor! Sin ti no puedo vivir!;1;CHANTAJE_EMOCIONAL
TWEET;"""Con esa forma de ser nadie te va a querer si me dejas te vas a quedar sola";1;CHANTAJE_EMOCIONAL
TWEET;"""nadie te va a querer si me dejas a mi nadie más va a aguantarte serás una vieja solterona como tantas!!! Prefieres eso a ser mi amor?";1;CHANTAJE_EMOCIONAL
TWEET;"""Por eso te vas a quedar sola SI NO HACES LO QUE TE DIGO TE VOY A DEJAR Y A VER QUÉ COSA VAS A HACER!";1;CHANTAJE_EMOCIONAL
TWEET;"""Ya no me amas ¿verdad? Ya no quieres que te toque como antes! Por que será que me va  mal con las mujeres todas son iguales! Entonces me darias otra oportunidad? Si claro te dije TODAS SON IGUALES!!!!";1;CHANTAJE_EMOCIONAL
TWEET;*Con ese caracter nadie te va a querer te comportas o te dejo y te quedas sola!;1;CHANTAJE_EMOCIONAL
TWEET;@gsu1ng @folitsh SI ME AMARAS NO ME HARIAS ESTO;1;CHANTAJE_EMOCIONAL
TWEET;@SabrinaCordobc No me pusiste corazones ?? es por que ya no me amas verdad?;1;CHANTAJE_EMOCIONAL
TWEET;@Silvia_Russell Nadie te va a querer asi no vas a conseguir marido u.u;1;CHANTAJE_EMOCIONAL
BLOG;¿Después de tanto tiempo me dices que no quieres nada conmigo? si soy lo mejor que te ha pasado;1;CHANTAJE_EMOCIONAL
TWEET;¿es que ya no me amas como antes? O es que nunca me amaste de verdad? Todas las mujeres son iguales!!!;1;CHANTAJE_EMOCIONAL
BLOG;¿Otra vez no quieres sexo? tu no me quieres a mi eso es lo que pasa. no me amas verdad?;1;CHANTAJE_EMOCIONAL
TWEET;¿Que es esta falta de cariño? ¿Ya no me amas? Es eso? Yo qué hice? Siempre me va mal con las mujeres! Pensé que eras diferente!!!;1;CHANTAJE_EMOCIONAL
TWEET;“Camila te lo juro que voy a cambiar- total ni te he sido infiel “ https://t.co/EupdCkeAxG;1;CHANTAJE_EMOCIONAL
TWEET;“Juro que voy a cambiar pero no puedo solo te necesito! Necesito tu amor para vivir! No me dejes ahora bebé;1;CHANTAJE_EMOCIONAL
TWEET;“Te juro que voy a cambiar dame otra oportunidad no me dejes que sin ti me muero;1;CHANTAJE_EMOCIONAL
BLOG;A VER QUÉ HACES AHORA SIN MI? QUE VA A PASAR CONTIGO? VAS A QUEDARTE SOLA PARA SIEMPRE NADIE NUNCA TE VA A QUERER COMO YO;1;CHANTAJE_EMOCIONAL
PAGINAS_APOYO_PSICOLOGICO;a ver qué vas a hacer sin mi te voy a dejar Y te vas a quedar sola como te encontré si no me haces caso;1;CHANTAJE_EMOCIONAL
TWEET;Acaso no me has amado nunca? Entonces perdóname! Ya te lo he rogado cuantas veces?! O es que no te importo? Es eso?;1;CHANTAJE_EMOCIONAL
BLOG;Acaso no te importo? Entonces por qué me dices estas cosas de terminar! No puedes dejarme! Te necesito! Quieres que me muera!!!;1;CHANTAJE_EMOCIONAL
TWEET;acaso no te importo? Si te importara pasarias tiempo conmigo no con tus amigos si me amaras claro pero como no me amas ya me lo esperaba!!!;1;CHANTAJE_EMOCIONAL
TWEET;acaso no te importo? Tu nunca me amaste! Si me amaras me perdonarías te juro que voy a cambiar!;1;CHANTAJE_EMOCIONAL
BLOG;acaso quiere que te ruegue! Ya me disculpé!! Feliz? Me llega cuando te haces de rogar ni que te hubiera sido infiel!  Ahorita te dejo y no pasa nada;1;CHANTAJE_EMOCIONAL
BLOG;acaso quieres que te deje y vuelva con mi ex? Total está mas buena que tu! Si no te comportas es justo lo que voy a hacer!;1;CHANTAJE_EMOCIONAL
TWEET;Acaso quieres que te llore? No puedes dejarme asi! Acaso quieres que me muera? Eh? No me dejes te lo suplico!;1;CHANTAJE_EMOCIONAL
BLOG;ahora no te quejes que si tenia otra mujer es que contigo no era suficiente no eres buena en la cama;1;CHANTAJE_EMOCIONAL
TWEET;ahora que me dejas me doy cuenta que nunca me amaste.;1;CHANTAJE_EMOCIONAL
BLOG;Ahora soy el malo no? No puedes culparme por esto! No puedes dejarme por esto! Lo hice por nosotros no me dejes!!!;1;CHANTAJE_EMOCIONAL
PÁGINA WEB DE APOYO PSICOLÓGICO;ahora yo soy el malo no? Nadie más te va a querer y va a ser tu culpa por tratarme así!;1;CHANTAJE_EMOCIONAL
TWEET;ahorita te dejo y Te vas a quedar sola. Pero podemos tener sexo y cambio de opinión;1;CHANTAJE_EMOCIONAL
BLOG;Algún día me iré me echarás de menos vendrás en mi busca y no estaré. Tú te lo buscaste!;1;CHANTAJE_EMOCIONAL
TWEET;Algún día me vas a pedir de rodillas que vuelva contigo y no lo haré y va ser tu culpa! Por no amarme lo suficiente!;1;CHANTAJE_EMOCIONAL
TWEET;algún día me vas a rogar que te acepte y me burlaré de ti en tu cara! Por haberme dejado!! Por abandonarme aunque yo te lo di todo!;1;CHANTAJE_EMOCIONAL
BLOG;Algún día me vas a rogar que vuelva contigo y no te haré caso. Me voy a parar ahí y a reirme!;1;CHANTAJE_EMOCIONAL
BLOG;Algún día me vas a rogar que vuelva contigo y te diré que no te necesito en mi vida ;1;CHANTAJE_EMOCIONAL
TWEET;Algún día me vas a rogar regresar contigo y te voy a rechazar por payasa;1;CHANTAJE_EMOCIONAL
TWEET;Algún día vas a rogarme que vuelva contigo pero me voy a reir en tu cara por payasa;1;CHANTAJE_EMOCIONAL
BLOG;Algún día vas a rogarme que vuelva contigo cuando te des cuenta que me necesitas;1;CHANTAJE_EMOCIONAL
TWEET;ambos sabemos que nunca me amaste por eso me estás dejando. Me mentiste me usaste y ambos lo sabemos fuiste peor que todas las demás!;1;CHANTAJE_EMOCIONAL
TWEET;Amor yo te juro que voy a cambiar pero no me pidas que sea rápido mejor no me dejes para poder recuperarme;1;CHANTAJE_EMOCIONAL
BLOG;ASI SE VE QUE NO ME AMAS NO TE IMPORTO LO SUFICIENTE NO? NO DEBI CONFIAR EN TI!;1;CHANTAJE_EMOCIONAL
TWEET;Busca lo que quieres en donde quieras nadie nunca te va a querer como yo.;1;CHANTAJE_EMOCIONAL
BLOG;Cariño yo ya cambié...y voy a cambiar más...pídeme lo que quieras pero no que me aleje de ti porque no puedo!;1;CHANTAJE_EMOCIONAL
BLOG;Como  puedes ser tan mala para abandonarme a mi suerte! No pensé que fueras asi!!!;1;CHANTAJE_EMOCIONAL
PAGINAS_APOYO_PSICOLOGICO;Cómo no me voy a buscar otra mujer si tú te pones así de fria conmigo? Los hombres tenemos necesidades!!!!;1;CHANTAJE_EMOCIONAL
BLOG;como no me voy a molestar si tu te comportas como si yo no te importara! Tu me provocas esta ansiedad! No te quejes después que tu me estuviste provocando!;1;CHANTAJE_EMOCIONAL
PÁGINA WEB DE APOYO PSICOLÓGICO;Como pudiste tratar así al hombre que hubiera dado su vida por ti! Se ve que tu amor era una mentira! Nunca me quisiste de verdad!;1;CHANTAJE_EMOCIONAL
TWEET;Como puedes dejarme? Nunca me has querido!! Mentiste todo este tiempo sobre tu amor!;1;CHANTAJE_EMOCIONAL
BLOG;Como puedes dejarme? Tú nunca me amaste!! Siempre me mentiste! Cai en las metiras de las mujeres de nuevo!;1;CHANTAJE_EMOCIONAL
TWEET;Como puedes pensar en dejarme? Ella solo fue una noche te juro que no va a volver a pasar! No me dejes!;1;CHANTAJE_EMOCIONAL
TWEET;Cómo puedes pensar en dejarme? Es que nunca me amaste? Todas las veces que me decías que me amabas mentías? Eres una mala!;1;CHANTAJE_EMOCIONAL
TWEET;como puedes pensar en dejarme? Pensé que me amabas! Si me amaras me perdonarías solo fue una vez Juliana!;1;CHANTAJE_EMOCIONAL
BLOG;Como que no quieres salir conmigo? Sabes lo que te estas perdiendo? Sabes cuantas quieren que les haga caso? Pero nooo te puse atencion a ti y asi es como me pagas?;1;CHANTAJE_EMOCIONAL
TWEET;Cómo yo nadie más te va a querer nunca vas a ser feliz no me dejes por favor! No te das cuenta que el mundo intenta separarnos! No lo permitas!;1;CHANTAJE_EMOCIONAL
TWEET;cómo yo nadie te va a querer cuidartenlo claro. Quieres quedarte sola? Ah bueno!;1;CHANTAJE_EMOCIONAL
TWEET;Como yo nadie te va a querer nunca! Tú te lo pierdes si me dejas mi cariño mi amor serán para otra los poemas los peluches! Todo! Nadie te va a querer tan bonito!;1;CHANTAJE_EMOCIONAL
TWEET;Como yo nadie te va a querer si me quieres dejar te friegas porque te vas a quedar sola con ese carácter insoportable tuyo;1;CHANTAJE_EMOCIONAL
TWEET;como yo no te va a querer nadie nunca volverás a ser feliz;1;CHANTAJE_EMOCIONAL
BLOG;comportate o te dejo y te quedas sola toda tu vida quien mas va a quererte? Nadie!;1;CHANTAJE_EMOCIONAL
TWEET;comportate o te voy a dejar sabes cuantas mujeres quisieran estar en tu lugar? Ah? Sabes?;1;CHANTAJE_EMOCIONAL
PÁGINA WEB DE APOYO PSICOLÓGICO;Con el tiempo que llevamos deberías saber lo que siento y quiero!  eso demuestra lo poco que te importo;1;CHANTAJE_EMOCIONAL
TWEET;Con esa actitud nadie te va a querer. Vas a quedarte sola toda la vida!;1;CHANTAJE_EMOCIONAL
TWEET;con ese carácter no te va a aguantar nadie más! Y así quieres dejarme? SOLA TE VAS A QUEDAR! ;1;CHANTAJE_EMOCIONAL
PAGINAS_APOYO_PSICOLOGICO;con todo lo que hice por ti ahora me haces esto? Tu nunca me amaste! Nunca! Solo me usaste! Todas las mujeres son iguales;1;CHANTAJE_EMOCIONAL
PAGINAS_APOYO_PSICOLOGICO;con todo lo que hice por ti ahora me quieres dejar? Tu nunca me valoraste! Nunca me amaste! Todas las mujeres son iguales!;1;CHANTAJE_EMOCIONAL
PAGINAS_APOYO_PSICOLOGICO;con todo lo que hice por ti! Me quieres dejar? Yo no te importo verdad?;1;CHANTAJE_EMOCIONAL
TWEET;confaba en ti! Y que hiciste? Dejarme! Te confié mi corazón pero ahí se ve que no me has amado nunca!;1;CHANTAJE_EMOCIONAL
TWEET;Confía en mi y verás que todo será diferente! No ves que sin ti no voy a poder cambiar? Te necesito para que me cambies!;1;CHANTAJE_EMOCIONAL
PÁGINA WEB DE APOYO PSICOLÓGICO;Confío en ti y sé que no me dejarías solo en el mundo no me dejes!!!;1;CHANTAJE_EMOCIONAL
TWEET;Créeme que nadie te va a querer como yo lo hago no tan fuerte! No tan intenso! Te amo más de lo que amarías en mil vidas!;1;CHANTAJE_EMOCIONAL
TWEET;Cuando me ruegues para regresar no te voy a hacer caso! Si m dejas pues friegate! No tendrás otra oportunidad!;1;CHANTAJE_EMOCIONAL
TWEET;Cuándo vas a entenderque como yo nadie te va a querer nunca no puedes dejarme! No puedes irte! A mi nadie me deja!;1;CHANTAJE_EMOCIONAL
BLOG;da igual! Total ya no me quieres ya no pasamos los fines de semanas juntos! A veces pienso que nunca me amaste! Solo me usaste como todas las mujeres :( Por qué siempre me va tan mal en el amor???;1;CHANTAJE_EMOCIONAL
BLOG;DAME OTRA OPORTUNIDAD! NO PUEDES DEJARME ASÍ! NO TE DAS CUENTA QUE PARA MI SI ERES ALGO SERIO? NUNCA ME AMASTE SI ME AMARAS ME PERDONARIAS;1;CHANTAJE_EMOCIONAL
TWEET;de que me sirve la vida! Sino la vivo contigo ya para qué vivir! No puedes dejarme? Que no ves que me muero?;1;CHANTAJE_EMOCIONAL
BLOG;Deberías estar agradecida de que estoy contigo a pesar de todas tus pataletas! Quieres que me quede contigo? Entonces no me hagas renegar!;1;CHANTAJE_EMOCIONAL
TWEET;Dejalo ya sabía que no te importo si te importara me dejarías ver tu celular desbloqueado pero ya se ve que no confías en mi tu no me amas;1;CHANTAJE_EMOCIONAL
TWEET;dejarme asi? Serías capaz de abandonarme? Yo te confié mi corazon y es asi como me pagas??;1;CHANTAJE_EMOCIONAL
TWEET;desbloqueame por favor te juro que voy a cambiar esta fue la ultima vez pero no me dejes te necesito! :(;1;CHANTAJE_EMOCIONAL
BLOG;desperdicié los mejores años de mi vida contigo para que ahora me dejes? Es que nunca me amaste? Como puedes pensar en dejarme!!! :(;1;CHANTAJE_EMOCIONAL
BLOG;DESPUÉS DE TODO LO QUE HICE POR TI COMO PUEDES TRATARME ASÍ!!! NUNCA DEBÍ CONFIAR EN TI TU NUNCA ME AMASTE!;1;CHANTAJE_EMOCIONAL
